#InGeV: 0
#InLog10: 0
#Scaling: 0.0
#Label: KG_SIBYLL-21_heavy
#Columns: E, Flux, UncertLow, UncertHigh
#Separator: ";"
1.778280e+16;3.356470e-25;2.608370e-27;2.608370e-27
2.238720e+16;1.866990e-25;1.501750e-27;1.501750e-27
2.818380e+16;9.376350e-26;8.484090e-28;8.484090e-28
3.548130e+16;4.874300e-26;5.452600e-28;5.452600e-28
4.466840e+16;2.758520e-26;3.654730e-28;3.654730e-28
5.623410e+16;1.354540e-26;2.282580e-28;2.282580e-28
7.079460e+16;7.210310e-27;1.484610e-28;1.484610e-28
8.912510e+16;3.798300e-27;9.601390e-29;9.601390e-29
1.122020e+17;1.825770e-27;5.933060e-29;5.933060e-29
1.412540e+17;8.041160e-28;3.509270e-29;3.509270e-29
1.778280e+17;3.953840e-28;2.192970e-29;2.192970e-29
2.238720e+17;1.980450e-28;1.383600e-29;1.383600e-29
2.818380e+17;7.980560e-29;7.827090e-30;7.827090e-30
3.548130e+17;4.085120e-29;4.990500e-30;4.990500e-30
5.011870e+17;1.387460e-29;1.707770e-30;1.707770e-30
7.943280e+17;3.581450e-30;6.894420e-31;6.894420e-31
