# Photo-disintegration with the BPL, $\epsilon_0 = 0.03$ eV, $\alpha=3/2$, $\beta=-2.0$
# Z, N, 1/lambda [1/Mpc] for log10(gamma) = 6-14 in 201 steps
1	1	11986.9	13143.4	14411.4	15801.8	17326.4	18998	20830.9	22840.6	25044.2	27460.4	30109.8	33014.7	36199.9	39692.4	43521.8	47720.7	52324.8	57373	62908.2	68977.5	75632.3	82929.1	90930	99702.8	109322	119869	131434	144114	158018	173264	189980	208309	228406	250442	274604	301098	330147	361999	396924	435218	477197	522898	571453	621250	670118	716067	757045	791827	819020	838319	849216	852294	847494	835860	817797	794617	766732	735394	701129	665114	627654	589706	551554	513974	477051	441327	406866	374069	342847	313454	285801	260048	236033	213826	193288	174446	157125	141315	126869	113759	101837	91054.6	81293.3	72507.6	64579.6	57462.2	51062.4	45337.6	40202.9	35617.5	31515.6	27862.9	24600.5	21698	19110.2	16811.9	14764.2	12945.2	11325.2	9886.64	8604.06	7462.77	6443.33	5533.93	4718.21	3986.22	3325.65	2730.8	2194.5	1743.15	1384.63	1099.85	873.645	693.961	551.232	437.86	347.804	276.271	219.45	174.315	138.463	109.985	87.3645	69.3961	55.1232	43.786	34.7804	27.6271	21.945	17.4315	13.8463	10.9985	8.73645	6.93961	5.51232	4.3786	3.47804	2.76271	2.1945	1.74315	1.38463	1.09985	0.873645	0.693961	0.551232	0.43786	0.347804	0.276271	0.21945	0.174315	0.138463	0.109985	0.0873645	0.0693961	0.0551232	0.043786	0.0347804	0.0276271	0.021945	0.0174315	0.0138463	0.0109985	0.00873645	0.00693961	0.00551232	0.0043786	0.00347804	0.00276271	0.0021945	0.00174315	0.00138463	0.00109985	0.000873645	0.000693961	0.000551232	0.00043786	0.000347804	0.000276271	0.00021945	0.000174315	0.000138463	0.000109985	8.73645e-05	6.93961e-05	5.51232e-05	4.3786e-05	3.47804e-05	2.76271e-05	2.1945e-05	1.74315e-05	1.38463e-05	1.09985e-05	8.73645e-06	6.93961e-06	5.51232e-06	4.3786e-06	3.47804e-06	2.76271e-06	2.1945e-06	1.74315e-06	1.38463e-06
1	2	4348.07	4767.57	5227.53	5731.88	6284.88	6891.23	7556.08	8285.08	9084.41	9960.86	10921.9	11975.6	13131	14397.8	15786.9	17310	18980	20811.2	22819	25020.5	27434.5	30081.3	32983.5	36165.7	39654.9	43480.7	47675.7	52275.3	57318.8	62848.8	68912.3	75560.8	82850.8	90844.1	99608.6	109219	119756	131310	143978	157869	173100	189800	208112	228190	250205	274345	300813	329835	361657	396549	434807	476693	522106	570476	620697	671217	719949	765063	804630	837586	862614	879550	887938	888453	881084	866912	846381	820838	790685	757218	720944	683057	643861	604301	564665	525726	487550	450689	415186	381441	349359	319180	290814	264414	239808	217065	196035	176743	159010	142816	128014	114572	102334	91252.5	81202.5	72136.2	63932.6	56540.8	49865.3	43860.6	38438.1	33554.9	29141.5	25160.8	21550.9	18277.7	15293.6	12581.9	10117.5	8036.62	6383.72	5070.77	4027.85	3199.44	2541.4	2018.71	1603.52	1273.72	1011.75	803.662	638.372	507.077	402.785	319.944	254.14	201.871	160.352	127.372	101.175	80.3662	63.8372	50.7077	40.2785	31.9944	25.414	20.1871	16.0352	12.7372	10.1175	8.03662	6.38372	5.07077	4.02785	3.19944	2.5414	2.01871	1.60352	1.27372	1.01175	0.803662	0.638372	0.507077	0.402785	0.319944	0.25414	0.201871	0.160352	0.127372	0.101175	0.0803662	0.0638372	0.0507077	0.0402785	0.0319944	0.025414	0.0201871	0.0160352	0.0127372	0.0101175	0.00803662	0.00638372	0.00507077	0.00402785	0.00319944	0.0025414	0.00201871	0.00160352	0.00127372	0.00101175	0.000803662	0.000638372	0.000507077	0.000402785	0.000319944	0.00025414	0.000201871	0.000160352	0.000127372	0.000101175	8.03662e-05	6.38372e-05	5.07077e-05	4.02785e-05	3.19944e-05	2.5414e-05	2.01871e-05	1.60352e-05	1.27372e-05	1.01175e-05	8.03662e-06	6.38372e-06
2	1	1705.17	1869.68	2050.06	2247.85	2464.72	2702.51	2963.24	3249.13	3562.6	3906.32	4283.19	4696.42	5149.53	5646.34	6191.09	6788.4	7443.33	8161.45	8948.85	9812.22	10758.9	11796.9	12935	14183	15551.3	17051.7	18696.8	20500.6	22478.5	24647.2	27025.1	29632.4	32491.3	35626	39063.2	42831.9	46964.2	51495.3	56463.4	61910.9	67884	74433.3	81614.5	89488.5	98122.2	107589	117969	129350	141830	155513	170517	186943	204753	223722	243417	263229	282340	300032	315549	328473	338288	344930	348219	348421	345530	339972	331920	321902	310076	296951	282726	267867	252496	236982	221438	206167	191196	176740	162817	149584	137003	125168	114044	103691	94041.9	85123.3	76876.2	69310.8	62356.5	56006	50201.3	44930	40130.7	35785.2	31844	28288.6	25071.5	22172.8	19555	17200.2	15073.7	13158.7	11428	9866.97	8451.31	7167.71	5997.46	4934.08	3967.64	3151.61	2503.41	1988.53	1579.55	1254.68	996.626	791.648	628.829	499.496	396.764	315.161	250.341	198.853	157.955	125.468	99.6626	79.1648	62.8829	49.9496	39.6764	31.5161	25.0341	19.8853	15.7955	12.5468	9.96626	7.91648	6.28829	4.99496	3.96764	3.15161	2.50341	1.98853	1.57955	1.25468	0.996626	0.791648	0.628829	0.499496	0.396764	0.315161	0.250341	0.198853	0.157955	0.125468	0.0996626	0.0791648	0.0628829	0.0499496	0.0396764	0.0315161	0.0250341	0.0198853	0.0157955	0.0125468	0.00996626	0.00791648	0.00628829	0.00499496	0.00396764	0.00315161	0.00250341	0.00198853	0.00157955	0.00125468	0.000996626	0.000791648	0.000628829	0.000499496	0.000396764	0.000315161	0.000250341	0.000198853	0.000157955	0.000125468	9.96626e-05	7.91648e-05	6.28829e-05	4.99496e-05	3.96764e-05	3.15161e-05	2.50341e-05	1.98853e-05	1.57955e-05	1.25468e-05	9.96626e-06	7.91648e-06	6.28829e-06	4.99496e-06	3.96764e-06	3.15161e-06	2.50341e-06
2	2	1390.67	1524.84	1671.96	1833.26	2010.13	2204.07	2416.71	2649.87	2905.53	3185.85	3493.21	3830.23	4199.76	4604.95	5049.23	5536.37	6070.51	6656.18	7298.35	8002.49	8774.55	9621.1	10549.3	11567.1	12683.1	13906.7	15248.4	16719.6	18332.6	20101.3	22040.7	24167.1	26498.7	29055.3	31858.5	34932.1	38302.3	41997.6	46049.5	50492.3	55363.7	60705.1	66561.8	72983.5	80024.9	87745.5	96211	105493	115671	126831	139067	152484	167196	183326	201013	220407	241671	264987	290553	318585	349321	383023	419976	460495	504811	551637	596867	635719	663900	679483	681643	671752	651067	622169	586982	548008	506680	464806	423330	383380	345327	309737	276701	246450	218833	193872	171360	151221	133203	117181	102933	90330.7	79164.6	69312.7	60607.8	52946	46183.7	40231.9	34981.2	30360.8	26279.1	22678.9	19491.2	16671.3	14162.9	11929.7	9929.95	8141.65	6539.35	5194.39	4126.05	3277.44	2603.36	2067.93	1642.61	1304.77	1036.42	823.256	653.935	519.439	412.605	327.744	260.336	206.793	164.261	130.477	103.642	82.3256	65.3935	51.9439	41.2605	32.7744	26.0336	20.6793	16.4261	13.0477	10.3642	8.23256	6.53935	5.19439	4.12605	3.27744	2.60336	2.06793	1.64261	1.30477	1.03642	0.823256	0.653935	0.519439	0.412605	0.327744	0.260336	0.206793	0.164261	0.130477	0.103642	0.0823256	0.0653935	0.0519439	0.0412605	0.0327744	0.0260336	0.0206793	0.0164261	0.0130477	0.0103642	0.00823256	0.00653935	0.00519439	0.00412605	0.00327744	0.00260336	0.00206793	0.00164261	0.00130477	0.00103642	0.000823256	0.000653935	0.000519439	0.000412605	0.000327744	0.000260336	0.000206793	0.000164261	0.000130477	0.000103642	8.23256e-05	6.53935e-05	5.19439e-05	4.12605e-05	3.27744e-05	2.60336e-05	2.06793e-05	1.64261e-05	1.30477e-05	1.03642e-05	8.23256e-06	6.53935e-06	5.19439e-06	4.12605e-06
3	3	4160.4	4561.79	5001.9	5484.47	6013.61	6593.79	7229.95	7927.48	8692.31	9530.92	10450.5	11458.7	12564.2	13776.4	15105.5	16562.8	18160.8	19912.9	21834.1	23940.6	26250.3	28782.9	31559.9	34604.7	37943.3	41604	45617.9	50019	54844.7	60136.1	65937.9	72299.5	79274.8	86923.1	95309.2	104505	114587	125642	137764	151055	165628	181608	199129	218341	239406	262503	287829	315596	345917	378745	413972	451445	490832	531703	573319	614883	655205	693340	728221	759503	786689	810096	829547	845024	854893	857240	849379	830709	801133	762827	717598	668242	616395	564192	512783	463535	416902	373583	333684	297470	264749	235506	209464	186471	166175	148367	132729	119060	107068	96571.2	87340.2	79231.2	72047.8	65676.9	59971.1	54848.4	50187.6	45927.2	41980.1	38306.9	34834.9	31538.6	28368.3	25312.2	22330.9	19420.6	16561.4	13790.7	11135	8844.83	7025.7	5580.71	4432.92	3521.19	2796.98	2221.72	1764.78	1401.81	1113.5	884.483	702.57	558.071	443.292	352.119	279.698	222.172	176.478	140.181	111.35	88.4483	70.257	55.8071	44.3292	35.2119	27.9698	22.2172	17.6478	14.0181	11.135	8.84483	7.0257	5.58071	4.43292	3.52119	2.79698	2.22172	1.76478	1.40181	1.1135	0.884483	0.70257	0.558071	0.443292	0.352119	0.279698	0.222172	0.176478	0.140181	0.11135	0.0884483	0.070257	0.0558071	0.0443292	0.0352119	0.0279698	0.0222172	0.0176478	0.0140181	0.011135	0.00884483	0.0070257	0.00558071	0.00443292	0.00352119	0.00279698	0.00222172	0.00176478	0.00140181	0.0011135	0.000884483	0.00070257	0.000558071	0.000443292	0.000352119	0.000279698	0.000222172	0.000176478	0.000140181	0.00011135	8.84483e-05	7.0257e-05	5.58071e-05	4.43292e-05	3.52119e-05	2.79698e-05	2.22172e-05	1.76478e-05	1.40181e-05	1.1135e-05	8.84483e-06	7.0257e-06
3	4	8948.39	9811.72	10758.3	11796.3	12934.4	14182.2	15550.5	17050.8	18695.8	20499.6	22477.3	24645.9	27023.7	29630.9	32489.7	35624.2	39061.2	42829.7	46961.8	51492.6	56460.5	61907.8	67880.5	74429.5	81610.3	89483.9	98117.2	107583	117963	129344	141822	155505	170508	186958	204996	224773	246459	270237	296309	324897	356242	390607	428069	467943	508220	546974	583081	616494	647404	676684	704953	733238	762266	793065	825962	861295	898761	937873	976708	1.0136e+06	1.04544e+06	1.06982e+06	1.08391e+06	1.08664e+06	1.0771e+06	1.05645e+06	1.02535e+06	985983	939559	887926	831257	771171	708211	643929	579323	516755	457414	402453	352141	306791	266156	230130	198329	170490	146167	125054	106756	90987.6	77403.8	65753.5	55768.1	47243.9	39964.7	33769.4	28496.3	24022.1	20222.7	17004.4	14276.9	11970.7	10018.1	8367.73	6970.95	5790.34	4790.1	3942.86	3223.19	2611.33	2088.77	1659.17	1317.92	1046.86	831.553	660.526	524.674	416.764	331.047	262.96	208.877	165.917	131.792	104.686	83.1553	66.0526	52.4674	41.6764	33.1047	26.296	20.8877	16.5917	13.1792	10.4686	8.31553	6.60526	5.24674	4.16764	3.31047	2.6296	2.08877	1.65917	1.31792	1.04686	0.831553	0.660526	0.524674	0.416764	0.331047	0.26296	0.208877	0.165917	0.131792	0.104686	0.0831553	0.0660526	0.0524674	0.0416764	0.0331047	0.026296	0.0208877	0.0165917	0.0131792	0.0104686	0.00831553	0.00660526	0.00524674	0.00416764	0.00331047	0.0026296	0.00208877	0.00165917	0.00131792	0.00104686	0.000831553	0.000660526	0.000524674	0.000416764	0.000331047	0.00026296	0.000208877	0.000165917	0.000131792	0.000104686	8.31553e-05	6.60526e-05	5.24674e-05	4.16764e-05	3.31047e-05	2.6296e-05	2.08877e-05	1.65917e-05	1.31792e-05	1.04686e-05	8.31553e-06	6.60526e-06	5.24674e-06	4.16764e-06	3.31047e-06	2.6296e-06	2.08877e-06	1.65917e-06	1.31792e-06
3	5	3597.51	3944.59	4325.16	4742.45	5199.99	5701.67	6251.76	6854.92	7516.27	8241.43	9036.54	9908.37	10864.3	11912.5	13061.8	14322	15703.7	17218.8	18880	20701.5	22698.8	24888.7	27289.9	29922.8	32809.7	35975.1	39445.9	43251.6	47424.4	51999.8	57016.6	62517.4	68548.8	75162.2	82413.5	90364.4	99082.2	108641	119122	130613	143213	157028	172174	188780	206986	226946	248827	272812	299102	327915	359488	394079	431965	473445	518838	568482	622717	681892	746306	816160	891204	969965	1.04828e+06	1.12144e+06	1.18562e+06	1.23865e+06	1.2782e+06	1.30375e+06	1.31413e+06	1.31008e+06	1.29158e+06	1.26046e+06	1.21746e+06	1.1651e+06	1.1049e+06	1.03966e+06	970644	900193	829405	760038	692621	628261	567233	510200	457055	408099	363131	322233	285068	251561	221392	194425	170310	148877	129830	112998	98108.1	84994.4	73438.6	63297.9	54381.5	46566.3	39704.1	33693.1	28410.3	23771.4	19682.8	16082.6	12902.2	10248.6	8140.72	6466.4	5136.45	4080.03	3240.88	2574.32	2044.86	1624.29	1290.22	1024.86	814.072	646.64	513.645	408.003	324.088	257.432	204.486	162.429	129.022	102.486	81.4072	64.664	51.3645	40.8003	32.4088	25.7432	20.4486	16.2429	12.9022	10.2486	8.14072	6.4664	5.13645	4.08003	3.24088	2.57432	2.04486	1.62429	1.29022	1.02486	0.814072	0.64664	0.513645	0.408003	0.324088	0.257432	0.204486	0.162429	0.129022	0.102486	0.0814072	0.064664	0.0513645	0.0408003	0.0324088	0.0257432	0.0204486	0.0162429	0.0129022	0.0102486	0.00814072	0.0064664	0.00513645	0.00408003	0.00324088	0.00257432	0.00204486	0.00162429	0.00129022	0.00102486	0.000814072	0.00064664	0.000513645	0.000408003	0.000324088	0.000257432	0.000204486	0.000162429	0.000129022	0.000102486	8.14072e-05	6.4664e-05	5.13645e-05	4.08003e-05	3.24088e-05	2.57432e-05	2.04486e-05	1.62429e-05	1.29022e-05	1.02486e-05	8.14072e-06
4	3	3497.98	3835.46	4205.5	4611.24	5056.12	5543.93	6078.8	6665.27	7308.32	8013.42	8786.54	9634.24	10563.7	11582.9	12700.4	13925.7	15269.2	16742.4	18357.7	20128.8	22070.8	24200.1	26534.9	29094.9	31902	34979.8	38354.6	42054.9	46112.3	50561.1	55439.1	60787.7	66652.3	73082.7	80133.4	87864.3	96340.9	105635	115826	127000	139251	152683	167410	183557	201259	220666	241941	265262	290822	318835	349529	383153	419972	460269	504335	552462	604902	661824	723118	788100	854843	920614	981917	1.03601e+06	1.08056e+06	1.11519e+06	1.13941e+06	1.15375e+06	1.15743e+06	1.1508e+06	1.13335e+06	1.10615e+06	1.06935e+06	1.02481e+06	973565	917860	858691	798035	736819	676588	617812	561497	507906	457663	410700	367317	327360	290930	257746	227764	200711	176483	154777	135452	118249	103024	89534.2	77637.5	67139.8	57915.8	49795.3	42669.3	36404.8	30911.4	26078.2	21829.5	18081	14777	11855.7	9417.3	7480.43	5941.92	4719.83	3749.1	2978.01	2365.52	1879	1492.54	1185.57	941.73	748.043	594.192	471.983	374.91	297.801	236.552	187.9	149.254	118.557	94.173	74.8043	59.4192	47.1983	37.491	29.7801	23.6552	18.79	14.9254	11.8557	9.4173	7.48043	5.94192	4.71983	3.7491	2.97801	2.36552	1.879	1.49254	1.18557	0.94173	0.748043	0.594192	0.471983	0.37491	0.297801	0.236552	0.1879	0.149254	0.118557	0.094173	0.0748043	0.0594192	0.0471983	0.037491	0.0297801	0.0236552	0.01879	0.0149254	0.0118557	0.0094173	0.00748043	0.00594192	0.00471983	0.0037491	0.00297801	0.00236552	0.001879	0.00149254	0.00118557	0.00094173	0.000748043	0.000594192	0.000471983	0.00037491	0.000297801	0.000236552	0.0001879	0.000149254	0.000118557	9.4173e-05	7.48043e-05	5.94192e-05	4.71983e-05	3.7491e-05	2.97801e-05	2.36552e-05	1.879e-05	1.49254e-05	1.18557e-05	9.4173e-06	7.48043e-06
4	5	10840.1	11885.9	13032.6	14290	15668.7	17180.4	18837.9	20655.3	22648.1	24833.2	27229	29856	32736.5	35894.9	39357.9	43155.1	47318.7	51883.9	56889.5	62378.1	68396.3	74995	82230.4	90163.8	98862.7	108401	118859	130326	142900	156687	171804	188379	206553	226481	248332	272290	298560	327295	358122	390602	424422	459462	495543	532036	568196	604516	641325	679090	717893	757972	799206	841641	884821	928557	972245	1.0158e+06	1.05888e+06	1.10211e+06	1.14614e+06	1.19246e+06	1.24219e+06	1.29694e+06	1.35775e+06	1.42468e+06	1.49396e+06	1.55996e+06	1.61593e+06	1.65746e+06	1.68051e+06	1.68446e+06	1.66868e+06	1.63542e+06	1.58565e+06	1.52273e+06	1.44863e+06	1.36701e+06	1.27953e+06	1.18928e+06	1.09775e+06	1.00734e+06	918854	833871	752866	676838	605746	540081	479650	424622	374596	329504	288941	252736	220433	191798	166437	144109	124445	107211	92106.9	78929.5	67418.9	57399.1	48667.6	41079.8	34469.4	28717.7	23698.4	19320.7	15488.1	12302.6	9772.32	7762.43	6165.92	4897.76	3890.43	3090.28	2454.7	1949.83	1548.81	1230.26	977.232	776.243	616.592	489.776	389.043	309.028	245.47	194.983	154.881	123.026	97.7232	77.6243	61.6592	48.9776	38.9043	30.9028	24.547	19.4983	15.4881	12.3026	9.77232	7.76243	6.16592	4.89776	3.89043	3.09028	2.4547	1.94983	1.54881	1.23026	0.977232	0.776243	0.616592	0.489776	0.389043	0.309028	0.24547	0.194983	0.154881	0.123026	0.0977232	0.0776243	0.0616592	0.0489776	0.0389043	0.0309028	0.024547	0.0194983	0.0154881	0.0123026	0.00977232	0.00776243	0.00616592	0.00489776	0.00389043	0.00309028	0.0024547	0.00194983	0.00154881	0.00123026	0.000977232	0.000776243	0.000616592	0.000489776	0.000389043	0.000309028	0.00024547	0.000194983	0.000154881	0.000123026	9.77232e-05	7.76243e-05	6.16592e-05	4.89776e-05	3.89043e-05	3.09028e-05	2.4547e-05	1.94983e-05	1.54881e-05	1.23026e-05	9.77232e-06
4	6	3873.47	4247.18	4656.94	5106.23	5598.87	6139.04	6731.33	7380.75	8092.83	8873.62	9729.73	10668.4	11697.7	12826.3	14063.7	15420.6	16908.3	18539.6	20328.3	22289.5	24440	26797.9	29383.3	32218.1	35326.5	38734.7	42471.8	46569.3	51062.3	55988.6	61390.3	67313	73807.2	80927.8	88735.4	97296.2	106683	116975	128260	140633	154199	169073	185382	203262	222866	244357	267917	293744	322052	353078	387077	424327	465129	509806	558703	612191	670647	734469	804036	879717	961770	1.05032e+06	1.14503e+06	1.24458e+06	1.34451e+06	1.43658e+06	1.51196e+06	1.56621e+06	1.5962e+06	1.60269e+06	1.58637e+06	1.5507e+06	1.49767e+06	1.43144e+06	1.35466e+06	1.27133e+06	1.18341e+06	1.09405e+06	1.00472e+06	917653	833506	753606	678247	608169	543193	483610	429125	379775	335110	294992	259001	226937	198360	173038	150602	130830	113386	98063.2	84594.2	72802.1	62457.8	53411	45484.5	38555.5	32478.7	27153	22468.5	18351	14719.9	11692.4	9287.61	7377.41	5860.08	4654.83	3697.46	2937	2332.94	1853.12	1471.99	1169.24	928.761	737.741	586.008	465.483	369.746	293.7	233.294	185.312	147.199	116.924	92.8761	73.7741	58.6008	46.5483	36.9746	29.37	23.3294	18.5312	14.7199	11.6924	9.28761	7.37741	5.86008	4.65483	3.69746	2.937	2.33294	1.85312	1.47199	1.16924	0.928761	0.737741	0.586008	0.465483	0.369746	0.2937	0.233294	0.185312	0.147199	0.116924	0.0928761	0.0737741	0.0586008	0.0465483	0.0369746	0.02937	0.0233294	0.0185312	0.0147199	0.0116924	0.00928761	0.00737741	0.00586008	0.00465483	0.00369746	0.002937	0.00233294	0.00185312	0.00147199	0.00116924	0.000928761	0.000737741	0.000586008	0.000465483	0.000369746	0.0002937	0.000233294	0.000185312	0.000147199	0.000116924	9.28761e-05	7.37741e-05	5.86008e-05	4.65483e-05	3.69746e-05	2.937e-05	2.33294e-05	1.85312e-05	1.47199e-05	1.16924e-05	9.28761e-06
